ENS,Gene,SGPL1_Control.A,SGPL1_Control.B,SGPL1_Control.C,SGPL1_KO.A,SGPL1_KO.B,SGPL1_KO.C,SGPL1_OE.A,SGPL1_OE.B,SGPL1_OE.C
ENSG00000204186,ZDBF2,4.986674484,5.576154991,5.272167424,3.172839663,4.22355705,3.45054168,5.887625355,7.550948806,4.38930966
ENSG00000159714,ZDHHC1,4.926399416,3.418553472,3.255275961,1.822377226,2.565065137,2.470169709,5.346011294,4.662299232,2.644057973
ENSG00000160446,ZDHHC12,74.04315698,73.06847644,62.69661501,75.44670672,78.50077521,79.3764439,88.53028682,80.60402094,84.28985131
ENSG00000177054,ZDHHC13,20.45758945,13.50151755,17.83636141,15.49820677,15.3697288,17.63487949,17.33431588,17.3089294,19.81634596
ENSG00000171307,ZDHHC16,73.40979501,65.67988059,69.74542826,66.43379031,81.95927523,71.57258818,66.61839883,72.4181251,73.34683376
ENSG00000186908,ZDHHC17,6.177243018,7.642298377,4.858987663,5.66702368,5.660778123,5.203566878,8.741229654,8.41836405,7.227573783
ENSG00000204160,ZDHHC18,17.84114496,13.42265236,17.34682901,10.82781199,12.71774328,8.187017833,20.2251063,19.43961709,16.29768461
ENSG00000104219,ZDHHC2,10.1070001,7.342904995,8.197201495,5.761832006,5.466738928,4.859533962,9.315182144,9.654824152,8.684851299
ENSG00000180776,ZDHHC20,119.8721925,119.6050762,114.778882,105.5206786,118.778881,104.8036835,117.8951528,121.6699297,108.623376
ENSG00000175893,ZDHHC21,7.981527494,7.454907044,7.462932531,4.053332064,4.404028528,4.395321865,6.308276312,6.296618721,5.63329721
ENSG00000184307,ZDHHC23,4.386552173,4.046507248,5.28181066,1.690288067,1.163137375,1.374676436,3.636250082,5.280280253,4.005606144
ENSG00000174165,ZDHHC24,19.89724478,27.04707644,20.82531787,15.87779273,20.67389511,18.51876025,24.84165058,25.12510484,25.00121688
ENSG00000163812,ZDHHC3,62.28762284,70.65539069,63.04116187,59.16380631,62.63946947,53.39522667,62.59397563,62.34184828,59.91810994
ENSG00000136247,ZDHHC4,14.18213027,11.15028648,11.50407386,23.85693265,22.91684143,25.13416776,16.84951692,12.91029793,16.89670678
ENSG00000156599,ZDHHC5,151.5337845,162.3793316,155.5470961,127.7560898,117.5154161,110.7557903,162.0916982,157.7472088,127.8043006
ENSG00000023041,ZDHHC6,35.62100264,33.47152273,35.57492029,24.67994958,32.32141191,37.3798942,38.27732676,38.14420978,40.24479072
ENSG00000153786,ZDHHC7,187.9007001,184.4161099,211.3360729,142.5369086,127.0679768,112.3919797,185.8786015,181.3783506,151.8190221
ENSG00000099904,ZDHHC8,30.03755436,30.01012592,30.01598088,12.76518554,15.17707871,16.71290319,36.00032447,35.31434446,34.56865892
ENSG00000188706,ZDHHC9,46.28301982,52.78824625,45.86351658,56.07296661,50.88906012,50.11545841,49.77518373,48.91658313,43.46001667
ENSG00000237036,ZEB1-AS1,0.675800946,0.558280253,1.786228348,1.041636555,0.488714333,0.847141535,1.222271813,2.019700477,1.435729129
ENSG00000160445,ZER1,61.89795402,54.6525451,63.5478734,48.776479,43.95630915,36.79977012,54.10331639,44.71048382,42.99551377
ENSG00000104231,ZFAND1,26.8315748,29.56551001,21.27578535,46.66919848,42.35956419,47.34684894,24.52546113,31.8699533,30.25558943
ENSG00000178381,ZFAND2A,15.43606949,9.445749584,8.462119817,10.75053826,10.91473433,15.04975521,9.099229828,10.82115157,14.57497853
ENSG00000158552,ZFAND2B,18.94112138,13.06760245,19.75490753,13.84772727,15.54853713,12.03212723,18.8878764,17.46672397,21.98038541
ENSG00000156639,ZFAND3,103.4662251,105.0589607,102.7491269,83.75143595,77.89516115,66.56723834,92.69840387,89.19353724,89.10487955
ENSG00000172671,ZFAND4,1.534945289,2.559096488,1.6228227,1.032378307,1.937482218,1.224434155,2.801381107,2.641196629,2.387216248
ENSG00000107372,ZFAND5,49.73550602,52.84303942,53.03846695,44.74313333,40.97019883,35.72509164,48.29406133,41.69759541,42.12178025
ENSG00000086666,ZFAND6,51.81739487,53.54290065,47.91369492,69.1495875,63.49562886,59.77131795,52.65932651,48.34170533,53.67436403
ENSG00000177410,ZFAS1,13.02280207,11.61362579,12.88365799,24.57069681,22.60226503,22.68393384,10.04566314,11.20186852,14.28074512
ENSG00000066827,ZFAT,4.397641771,7.023604674,4.649411899,3.524687435,4.325088903,3.981327253,4.348019107,4.283580472,2.884771229
ENSG00000133858,ZFC3H1,36.47035895,35.92533425,40.65442084,13.21824862,12.88359171,13.69774511,38.67615571,36.33180344,28.76721829
ENSG00000140836,ZFHX3,12.00696601,14.41064556,15.75995818,2.645538707,4.542740458,3.024871868,14.57127182,14.11322986,9.569813146
ENSG00000091656,ZFHX4,2.414311775,3.100489386,3.567746309,2.029781712,1.333264252,1.616388376,4.108563642,4.400312038,2.171921147
ENSG00000184517,ZFP1,9.255182941,14.67978542,9.173487165,10.59202222,15.66163673,8.991329027,14.31199328,13.36903093,10.94373327
ENSG00000142065,ZFP14,2.113487725,2.756772036,2.704905759,1.028714347,2.751113553,1.533825644,2.233151098,3.435221466,3.320913059
ENSG00000120784,ZFP30,6.039187048,5.595120195,5.907559052,3.862558686,4.995884651,2.264028356,7.839798938,8.658892388,5.641990334
ENSG00000128016,ZFP36,69.76533248,93.81311981,81.6705906,81.20858995,97.21106831,76.6941754,107.7102911,117.9531654,90.6567495
ENSG00000185650,ZFP36L1,240.1941936,242.4542325,244.0550793,206.6217523,197.2495943,168.7173484,336.836864,336.5895428,270.3259603
ENSG00000152518,ZFP36L2,163.4472074,188.994691,186.9976484,129.2669273,125.5906907,110.1194533,245.9908903,266.1763423,214.8860926
ENSG00000181638,ZFP41,6.859868599,5.490181327,6.188001655,3.957736532,2.566874788,3.707868618,6.009968876,5.579897533,5.615550098
ENSG00000204644,ZFP57,3.754341656,3.308232219,1.984641051,1.928901075,0.905000499,1.568735475,6.337523317,3.740078437,5.597223443
ENSG00000196670,ZFP62,18.34009764,18.69452704,15.22724555,10.63653134,9.1716205,9.741522117,23.9501497,18.78653489,14.80673646
ENSG00000020256,ZFP64,34.58528285,34.09467657,28.50741523,20.01994778,19.50842534,19.83041056,39.47718343,43.32257523,38.62856989
ENSG00000187815,ZFP69,6.03045319,6.249853295,7.824727243,4.943226942,3.924901315,3.092480428,5.800455951,5.734472611,6.344504812
ENSG00000187801,ZFP69B,4.236924283,3.696137273,2.687695889,2.194256522,3.235570764,0.424891331,4.22998456,6.584491169,2.842510444
ENSG00000181007,ZFP82,1.038345342,1.216486248,1.696587368,1.702285553,1.269691931,1.893242727,2.714533839,1.410546187,2.216504128
ENSG00000184939,ZFP90,15.80810644,15.91674111,13.76376153,10.09022863,12.10430105,12.0450484,16.75094335,14.63642242,12.85137264
ENSG00000186660,ZFP91,75.96811108,81.35446191,69.49164288,46.09425703,46.71579361,35.29790617,70.67348721,73.50436933,65.21053604
ENSG00000162300,ZFPL1,7.247965141,6.356020675,4.715642838,6.57402871,8.346019028,7.338363545,9.529136622,7.220429205,7.2938818
ENSG00000179588,ZFPM1,7.551433983,5.876783013,5.521480538,7.244648169,5.022003745,7.69665616,5.360977002,4.991728077,7.291514425
ENSG00000251003,ZFPM2-AS1,2.118970318,3.23166425,2.584942898,4.522217474,5.092154234,5.925386714,3.183862311,6.982274119,2.624485205
ENSG00000056097,ZFR,62.10706505,69.46307429,68.3789105,51.37825004,55.23390066,50.7215203,78.40925127,80.1701178,74.80241503
ENSG00000005889,ZFX,12.51170258,14.35900269,9.971886095,12.59441987,16.95456396,16.52839972,10.07860965,11.31363036,8.749106862
ENSG00000067646,ZFY,12.52122824,12.72288246,10.34225249,11.50728162,13.98980617,11.2813733,11.80434793,9.199323155,9.29290681
ENSG00000165861,ZFYVE1,30.04611004,38.28368634,34.23015191,24.39995255,23.90708209,19.51011541,23.30241912,22.71844136,20.10179864
ENSG00000039319,ZFYVE16,12.18444237,11.54991379,9.97317362,9.424780005,9.574718324,9.818775091,13.61832529,13.005163,9.794237665
ENSG00000166140,ZFYVE19,22.93141513,25.97990274,22.8011544,16.83096355,17.53076297,18.93544798,23.40339775,17.04256987,21.85569939
ENSG00000100711,ZFYVE21,13.99487906,18.60067366,15.8921098,17.97567971,20.42108278,17.60807408,15.299405,21.48056173,19.36921174
ENSG00000072121,ZFYVE26,9.138417587,10.40425498,9.222438912,2.689026157,2.883738219,3.367177218,9.646335086,10.26235226,7.802930097
ENSG00000155256,ZFYVE27,27.66086722,29.41104563,28.41903503,19.80450572,24.68151529,25.72581336,29.29069853,31.6669247,24.16951856
ENSG00000157077,ZFYVE9,30.46915282,33.76696936,35.14205172,20.35457169,18.06043861,15.95335655,31.76456989,37.66207693,28.3769545
ENSG00000197114,ZGPAT,12.6638118,9.059525899,11.31839222,6.036863915,6.344512657,6.546209278,10.48394382,12.48564162,13.13818397
ENSG00000138658,ZGRF1,2.723062812,2.794148814,3.687090838,0.795250547,0.787687461,1.497131653,3.888161708,5.473026641,3.878104791
ENSG00000165156,ZHX1,46.50409833,42.89910699,47.66420219,40.61779212,35.92810314,29.47116445,40.51229273,38.60618615,35.7056801
ENSG00000178764,ZHX2,22.85233114,25.07431818,20.65013145,15.71493422,15.93272381,16.52667931,26.8123836,26.26789875,20.11427543
ENSG00000174306,ZHX3,31.06003477,33.7582523,32.79869387,12.0088657,13.47688335,12.75939051,33.05586315,32.09770009,27.49092357
ENSG00000171649,ZIK1,1.700639865,2.809802679,1.027430563,1.123396296,0.702765751,1.015150051,2.987942458,4.195109706,3.748810757
ENSG00000106261,ZKSCAN1,50.19280831,55.18833206,55.42788253,26.46355446,30.17179928,29.53103866,44.36104008,41.8993411,31.46851611
ENSG00000155592,ZKSCAN2,4.412764165,4.265108176,4.898670072,2.142489435,2.297626838,2.281769922,4.130190404,4.231149534,4.292695529
ENSG00000189298,ZKSCAN3,5.884068287,5.115097549,5.168163935,2.930090673,4.949056644,4.198587921,5.795842979,4.779551389,5.101466038
ENSG00000187626,ZKSCAN4,5.287516657,4.919069336,6.536272621,3.686236032,4.588484574,6.73006886,6.267538241,6.320914455,4.311385426
ENSG00000196652,ZKSCAN5,18.20084546,12.1950018,15.28780985,10.11261089,8.490386819,12.17424367,13.50570925,12.61335524,10.42500227
ENSG00000198315,ZKSCAN8,14.40031069,10.69228946,13.58702369,6.313842877,8.51357132,6.184915525,12.63846792,13.3739876,8.852732527
ENSG00000146007,ZMAT2,200.008213,189.4435999,176.7538274,199.5583038,162.3043464,172.2488074,188.6019762,176.4336592,187.447214
ENSG00000172667,ZMAT3,45.15062724,49.75744648,51.96786163,42.60971156,45.79528416,36.28447109,44.44343887,42.56333732,33.4157658
ENSG00000100319,ZMAT5,4.756477124,3.9068801,4.310392282,3.644718858,6.958039777,4.088516832,4.71919147,2.436894857,5.379237827
ENSG00000108175,ZMIZ1,22.64948358,23.07339089,26.34494806,9.876226825,10.76109661,7.404468132,25.08808274,24.43397919,17.66225583
ENSG00000122515,ZMIZ2,26.7881007,29.77982562,30.69752676,14.16420334,15.95958659,11.86044227,24.89864414,35.05158045,20.59028912
ENSG00000084073,ZMPSTE24,108.2329156,114.1535981,111.2285547,124.3925379,134.927879,123.3399741,101.3769625,94.68061568,102.7889658
ENSG00000197056,ZMYM1,13.4515549,20.29211963,20.67000795,13.05815998,12.4707504,11.62536967,20.94396214,21.80694469,17.712712
ENSG00000121741,ZMYM2,25.2917685,26.52850354,28.56291669,17.92632953,19.92509654,17.73351894,21.79741103,22.45978713,19.56032922
ENSG00000147130,ZMYM3,25.21487005,27.24008861,27.92156944,14.18896953,16.53379382,13.1633374,28.2496424,22.7387143,18.51945697
ENSG00000146463,ZMYM4,38.78417779,42.21056351,39.3760651,29.91516938,30.12398057,30.75654239,42.86375048,36.3350631,33.99198046
ENSG00000132950,ZMYM5,22.75931083,14.92550119,17.27550315,14.57158964,19.3452965,12.87491434,12.03229172,15.58031423,14.09445758
ENSG00000163867,ZMYM6,5.045092792,4.550742591,4.613128863,4.455543755,3.589261491,3.988241057,3.501908386,4.573139735,5.336242956
ENSG00000015171,ZMYND11,49.40866378,48.89893383,50.68319789,24.01726346,28.77340742,29.48338899,60.7955934,60.93635464,59.17290024
ENSG00000165724,ZMYND19,52.90529739,61.81800827,43.8247242,40.85649556,34.86711163,30.9943305,62.54112441,68.64237463,67.08419716
ENSG00000101040,ZMYND8,169.5025762,180.6961861,166.363241,97.89356357,95.52176418,70.34929946,145.0106966,142.0980468,115.8603231
ENSG00000256223,ZNF10,1.648156664,0.778025647,1.908469422,1.451636434,0.749185578,1.672496809,1.873708939,0.156370963,1.68492487
ENSG00000197020,ZNF100,2.45356551,4.141438349,3.225016488,2.514365788,2.704651538,3.657512262,3.670002515,3.369093225,2.891749417
ENSG00000181896,ZNF101,6.297774589,6.045970886,7.779732411,4.107588957,4.142032773,3.157797553,7.553583908,9.113590521,6.493333797
ENSG00000103994,ZNF106,27.74454184,30.46571777,32.94315842,13.71726971,18.9834699,16.31928852,35.89766127,33.23783377,26.17827036
ENSG00000196247,ZNF107,5.646976471,4.996039223,6.35545134,2.751552336,1.58078138,3.95797962,6.193856439,5.988459854,6.069748049
ENSG00000062370,ZNF112,5.424672455,4.033197608,2.628652258,2.299342315,4.511361637,2.975012248,3.188642885,3.152370339,3.032799085
ENSG00000164631,ZNF12,16.59090686,20.90299471,15.81260239,19.65151799,17.58908695,16.4944236,17.11715756,20.43594509,16.44927299
ENSG00000197961,ZNF121,18.83211464,22.88995232,21.74912228,10.37193331,13.32376407,11.72819613,17.50741285,20.73222122,16.33604198
ENSG00000196418,ZNF124,1.636689051,2.195127796,1.628603681,1.958793276,3.843196719,3.620559515,1.671619737,1.438650937,1.679352905
ENSG00000172262,ZNF131,9.702536708,10.83328539,11.49977838,13.2232556,15.19999136,13.69880385,10.80603965,12.92148204,12.40199724
ENSG00000131849,ZNF132,5.533437817,5.984092692,5.850233596,2.558666636,2.182679053,4.256408501,4.912981287,5.512415587,6.074719371
ENSG00000125846,ZNF133,11.86176381,13.26840579,9.320912171,7.18965348,9.180768058,9.644860939,10.4368407,13.65307844,12.95853678
ENSG00000213762,ZNF134,16.755366,22.48217065,21.91961827,20.58226403,19.82759413,19.62445648,21.02928287,19.38936039,12.83064633
ENSG00000196646,ZNF136,3.118522111,2.318594538,2.637648916,3.749219335,2.232648238,5.375126707,2.199694841,2.252338977,1.569139147
ENSG00000123870,ZNF137P,5.14394766,1.062355867,3.172426059,2.774993709,1.115974002,2.149376353,3.256218856,2.348685695,3.019645496
ENSG00000197008,ZNF138,5.035428414,4.689201523,5.485037196,2.681172494,2.118653801,6.694647445,4.967569968,6.384379507,3.582959481
ENSG00000105708,ZNF14,7.485242433,7.274789251,8.06895349,5.972237076,6.877759448,8.647105012,6.370828849,5.702262686,5.415639541
ENSG00000196387,ZNF140,3.641515795,3.770355139,3.935552313,5.687637965,5.617941321,7.405079488,2.985718459,6.44921105,4.397502239
ENSG00000131127,ZNF141,1.814231077,2.098234911,1.598414938,0.776761191,2.682280528,2.526895446,2.880223471,1.941215516,2.569538088
ENSG00000115568,ZNF142,18.40489861,19.04648833,16.17167479,5.635292487,8.903139742,4.910429138,22.13175296,20.5649056,15.60144005
ENSG00000166478,ZNF143,16.89246257,20.11546428,10.99888509,14.00280755,21.98881128,17.04355667,16.20755005,13.95516398,17.75961746
ENSG00000167635,ZNF146,70.69650513,91.08709929,89.82583047,60.43308479,53.43104612,50.09567175,86.84860327,90.80395049,86.90732294
ENSG00000163848,ZNF148,20.33346932,21.64400707,20.70464052,17.22454879,18.51310018,16.7661704,19.62373381,20.58828908,18.17006101
ENSG00000204920,ZNF155,2.139775526,2.620313815,2.927656697,1.513252203,1.529202001,4.733449299,4.097706052,1.253909558,1.77333161
ENSG00000170631,ZNF16,4.567172993,4.445219896,5.969966014,5.913221749,7.782624115,4.788282714,5.406749822,3.143513192,3.899726759
ENSG00000170949,ZNF160,8.430837139,8.914852067,10.15600202,4.725365692,7.493608294,6.917476488,7.430051192,8.704218499,8.74134583
ENSG00000197279,ZNF165,9.168070464,7.030733672,7.498322293,7.198852161,7.655785847,7.806237389,6.382359188,10.68416732,8.239707363
ENSG00000186272,ZNF17,2.543145663,3.094047926,3.055390595,1.603572066,3.611341705,1.738869466,1.881655291,2.994117374,3.257235891
ENSG00000103343,ZNF174,8.276223171,8.353572532,6.840945536,6.401415296,7.965570139,4.527077461,6.531752899,7.944970544,12.92203281
ENSG00000105497,ZNF175,3.754510474,5.059496689,3.721369298,2.875397454,2.545428357,2.206133459,3.756000226,3.214274434,3.699581218
ENSG00000154957,ZNF18,7.742199915,10.5712438,10.03875932,5.403773921,5.83127967,4.211662172,16.48625841,7.712786319,9.898314569
ENSG00000167384,ZNF180,5.546216269,4.59676031,4.998601127,3.1952087,4.576278921,4.672916304,5.03196247,7.246092449,6.953815807
ENSG00000197841,ZNF181,3.817153681,2.889621523,2.93504741,3.530110608,4.938650985,3.305961052,2.334742029,2.074173726,4.004301531
ENSG00000147118,ZNF182,4.834662684,7.428696132,5.23923909,3.912216673,4.405274804,4.545321659,6.689237492,7.706072303,5.919437147
ENSG00000096654,ZNF184,10.86498298,11.87538275,8.541627242,6.440997342,6.28572416,7.33366248,4.988254917,7.770865512,7.663014831
ENSG00000147394,ZNF185,221.7768885,237.4118099,231.0341599,141.2463065,146.8916241,119.9706103,257.9275471,256.8564155,207.5997613
ENSG00000136870,ZNF189,19.6347439,24.23625812,21.56242454,19.21259637,20.0070224,17.78479018,18.14544929,16.53148079,18.18690015
ENSG00000226314,ZNF192P1,0.512223685,1.523335728,1.083098178,0.631607183,1.481685152,2.78239596,2.223411764,1.360740486,1.145485952
ENSG00000005801,ZNF195,7.241157215,5.227287983,5.574935966,3.983639432,5.864922543,5.911725588,4.916244209,5.69693159,5.132062679
ENSG00000186448,ZNF197,15.2302457,13.85787753,14.60699123,9.356436844,9.298922579,6.613902568,14.99280342,13.33002315,10.80169612
ENSG00000275111,ZNF2,4.679617133,4.531123239,4.832471827,5.132875269,3.494307484,3.819768812,5.550600578,6.504891176,5.256851748
ENSG00000010539,ZNF200,3.305953692,2.874793352,3.801821947,3.915555989,4.278173206,3.126277653,5.098086277,3.755624686,2.568131229
ENSG00000166261,ZNF202,6.603352189,4.590734884,6.43739648,2.855123539,2.679129855,4.407524883,7.538049873,7.603449409,8.342440236
ENSG00000204789,ZNF204P,17.41688745,16.00678222,9.590637812,10.4025466,7.242269328,4.093633875,14.17529353,16.62777189,13.63228638
ENSG00000122386,ZNF205,20.71735959,20.1675267,16.57558577,13.63600603,17.33056536,14.2717898,16.00069211,22.31205591,17.53035969
ENSG00000010244,ZNF207,31.72186335,31.1743143,33.68316313,30.12382131,29.95915162,37.42341625,30.22142321,32.77784838,33.03759017
ENSG00000121417,ZNF211,10.96250756,8.788398296,10.48150337,6.964466034,9.016875865,6.811207349,9.517001649,10.63596761,8.505798153
ENSG00000170260,ZNF212,19.15159081,18.98539212,19.66952628,11.38591653,12.22732823,17.83394151,17.22007583,20.44160517,18.07983284
ENSG00000085644,ZNF213,10.59854574,9.368916725,8.778693998,8.428088015,7.205585317,5.923547103,13.55247473,12.77753694,10.46188572
ENSG00000263072,ZNF213-AS1,1.714449499,2.626610346,2.438775936,1.124282065,1.595995075,1.133175525,2.909113801,2.391110524,2.530455732
ENSG00000149054,ZNF215,1.967443621,0.650123341,1.232641224,1.078219501,1.454400099,0.913430928,1.660573406,0.798505911,2.346557147
ENSG00000171940,ZNF217,74.93042752,70.58360446,74.01331513,54.2003726,53.11844866,53.79917527,77.8769665,74.15512796,60.51290385
ENSG00000165804,ZNF219,57.30493826,62.50134694,60.93073406,41.708469,40.49683684,37.88050014,53.54508106,51.23546343,52.32591176
ENSG00000165512,ZNF22,2.688260965,3.074921619,4.153936452,7.458325767,8.434191529,7.517323705,8.976113114,6.798121648,6.520445927
ENSG00000159905,ZNF221,2.560929899,2.380036866,3.045989393,1.184176295,1.111182063,0.802555138,1.389530061,1.594500376,1.932865254
ENSG00000159885,ZNF222,2.607963469,2.5853314,1.838181616,2.612836763,5.280752539,8.172947191,0.707524958,2.381550862,1.458047336
ENSG00000178386,ZNF223,0.394149162,1.041943229,0.833429323,3.523595271,1.482177555,0.988161168,1.568311365,0.261767826,0.881435867
ENSG00000267680,ZNF224,4.223898604,2.245333391,3.75379508,1.924828226,1.753056288,3.222929935,2.989352705,2.317367481,2.628425874
ENSG00000256294,ZNF225,1.693308502,2.87762377,1.53450205,2.237106795,1.994248076,1.667776764,0.787516307,1.86761206,2.718342821
ENSG00000167380,ZNF226,8.167311196,6.041185939,6.442963326,6.391121951,7.196597441,8.111667798,7.431260766,5.006943107,7.37607232
